minute,mid,bid,ask,signal,quoted_bid,quoted_ask,inventory,cash,execution,pnl
191,86.91116106357501,86.886161063575,86.93616106357501,-0.9803483796094583,86.8665540959828,86.91655409598282,-10,926.2150178817369,,57.10340724598677
192,87.95068209889055,87.92568209889055,87.97568209889056,-0.839760620072078,87.9088868864891,87.95888688648911,-10,926.2150178817369,,46.70819689283144
193,89.21747055473251,89.19247055473251,89.24247055473252,0.144514912311296,89.19536085297874,89.24536085297875,-10,926.2150178817369,,34.04031233441174
194,90.51257581542778,90.48757581542777,90.53757581542779,0.7437394949307854,90.50245060532639,90.5524506053264,-10,926.2150178817369,,21.08925972745908
195,90.85236863989695,90.82736863989695,90.87736863989696,0.9154429051856281,90.84567749800065,90.89567749800067,-10,926.2150178817369,,17.691331482767396
196,92.35004103410243,92.32504103410243,92.37504103410244,0.9970274747309209,92.34498158359705,92.39498158359706,-10,926.2150178817369,,2.7146075407125636
197,92.02677836909447,92.00177836909447,92.05177836909448,0.9969643431688009,92.02171765595784,92.07171765595785,-10,926.2150178817369,,5.947234190792187
198,92.70484422160129,92.67984422160129,92.7298442216013,0.9986289229875587,92.69981680006104,92.74981680006105,-10,926.2150178817369,,-0.8334243342760601
199,91.95989274916091,91.93489274916091,91.98489274916092,0.9692719045683718,91.95427818725227,92.00427818725228,-10,926.2150178817369,,6.616090390127738
200,89.9399066333697,89.9149066333697,89.96490663336971,-0.6887357382063634,89.90113191860557,89.95113191860558,-10,926.2150178817369,,26.815951548039948
201,89.42577542158081,89.4007754215808,89.45077542158081,-0.9664113868981892,89.38144719384285,89.43144719384286,-10,926.2150178817369,,31.95726366592885
202,90.20689139436162,90.18189139436161,90.23189139436163,-0.8595188801143528,90.16470101675932,90.21470101675934,-10,926.2150178817369,,24.146103938120746
203,91.3248379883397,91.29983798833969,91.3498379883397,-0.8679963784784819,91.28247806077012,91.33247806077013,-9,834.9325398209668,buy,13.008997925909512
204,92.82594250161837,92.80094250161837,92.85094250161838,0.5643057673991481,92.81222861696635,92.86222861696636,-9,834.9325398209668,,-0.5009426935985175
205,92.77698677753742,92.75198677753741,92.80198677753742,0.9534979727019345,92.77105673699145,92.82105673699147,-10,927.7535965579582,sell,-0.016271217416033323
206,92.96115010142242,92.93615010142241,92.98615010142242,0.9941549404344521,92.9560332002311,93.00603320023112,-10,927.7535965579582,,-1.857904456265942
207,93.02620705287313,93.00120705287313,93.05120705287314,0.9992853545281142,93.0211927599637,93.07119275996371,-10,927.7535965579582,,-2.5084739707731387
208,92.4869783565652,92.4619783565652,92.51197835656521,0.9999700183223846,92.48197775693164,92.53197775693165,-10,927.7535965579582,,2.8838129923061615
209,92.08085017099702,92.05585017099702,92.10585017099703,-0.9577545663039043,92.03669507967093,92.08669507967095,-10,927.7535965579582,,6.945094847988003
210,92.7511411246158,92.7261411246158,92.7761411246158,-0.06672035625584724,92.72480671749068,92.77480671749069,-9,835.0287898404675,buy,0.26851971892540405
211,92.1919036995272,92.1669036995272,92.21690369952721,-0.9617766356683544,92.14766816681383,92.19766816681384,-9,835.0287898404675,,5.301656544722732
212,93.34570669069963,93.32070669069962,93.37070669069963,0.5591373114226607,93.33188943692808,93.38188943692809,-9,835.0287898404675,,-5.082570375829164
213,93.60650474856253,93.58150474856252,93.63150474856253,0.9291021290665804,93.60008679114385,93.65008679114386,-9,835.0287898404675,,-7.429752896595232
214,92.9830883559704,92.95808835597039,93.0080883559704,0.928514162612258,92.97665863922263,93.02665863922265,-9,835.0287898404675,,-1.819005363266001
215,93.48726065812714,93.46226065812714,93.51226065812715,0.8591164351011091,93.47944298682916,93.52944298682917,-10,928.5582328272967,sell,-6.314373753974678
216,93.12470775864435,93.09970775864434,93.14970775864435,0.9986391585001753,93.11968054181435,93.16968054181436,-10,928.5582328272967,,-2.688844759146832
217,93.66144719370419,93.63644719370419,93.6864471937042,0.7802492241488177,93.65205217818716,93.70205217818717,-10,928.5582328272967,,-8.056239109745206
218,93.96816233542165,93.94316233542165,93.99316233542166,0.7188971511250474,93.95754027844414,94.00754027844415,-10,928.5582328272967,,-11.12339052691982
219,93.71265364643652,93.68765364643652,93.73765364643653,0.981461417773327,93.70728287479199,93.757282874792,-10,928.5582328272967,,-8.568303637068539
220,93.36713208088115,93.34213208088114,93.39213208088115,-0.3520925276551154,93.33509023032803,93.38509023032805,-10,928.5582328272967,,-5.113087981514809
221,93.81393028648499,93.78893028648498,93.838930286485,0.9959805073494995,93.80884989663197,93.85884989663198,-10,928.5582328272967,,-9.581070037553218
222,95.43622749767312,95.41122749767311,95.46122749767312,0.9765386188513706,95.43075827005013,95.48075827005015,-10,928.5582328272967,,-25.80404214943451
223,95.35551891199584,95.33051891199584,95.38051891199585,0.8883770690397975,95.34828645337663,95.39828645337664,-10,928.5582328272967,,-24.996956292661707
224,93.43192318007439,93.40692318007439,93.4569231800744,-0.26541124320610454,93.40161495521026,93.45161495521027,-10,928.5582328272967,,-5.760998973447158
225,93.66963654865897,93.64463654865897,93.69463654865898,0.30137373594216327,93.65066402337781,93.70066402337783,-10,928.5582328272967,,-8.138132659292978
226,92.74684116912823,92.72184116912823,92.77184116912824,-0.7087206615167115,92.70766675589789,92.7576667558979,-10,928.5582328272967,,1.0898211360143932
227,91.79541266926391,91.7704126692639,91.82041266926392,-0.9922126617137058,91.75056841602964,91.80056841602965,-11,1020.3588012433263,sell,10.609261881423322
228,91.51731441072597,91.49231441072597,91.54231441072598,-0.9993371326883144,91.4723276680722,91.52232766807221,-11,1020.3588012433263,,13.668342725340608
229,91.60253127636011,91.5775312763601,91.62753127636012,-0.9623963327760523,91.55828334970458,91.60828334970459,-11,1020.3588012433263,,12.730957203365051
230,90.39811006166069,90.37311006166068,90.4231100616607,-0.9991928469368705,90.35312620472195,90.40312620472196,-12,1110.7619274480483,sell,25.984606708120054
231,89.74564596592508,89.72064596592507,89.77064596592508,-0.9975720498598004,89.70069452492788,89.7506945249279,-12,1110.7619274480483,,33.81417585694726
232,91.50449658894051,91.4794965889405,91.52949658894052,-0.3337888305455209,91.4728208123296,91.52282081232961,-12,1110.7619274480483,,12.707968380762168
233,91.14750971866488,91.12250971866487,91.17250971866488,-0.43620012248550444,91.11378571621516,91.16378571621517,-12,1110.7619274480483,,16.991810824069717
234,90.46885339111547,90.44385339111547,90.49385339111548,-0.9286505093370773,90.42528038092873,90.47528038092874,-11,1020.3366470671195,buy,25.17925976484935
235,89.48319712563233,89.45819712563232,89.50819712563234,-0.7824320695268835,89.44254848424178,89.4925484842418,-11,1020.3366470671195,,36.02147868516397
236,90.09558451659761,90.0705845165976,90.12058451659762,0.40740104979905856,90.07873253759358,90.12873253759359,-11,1020.3366470671195,,29.28521738454583
237,91.75527914097181,91.7302791409718,91.78027914097181,0.2751924768498731,91.7357829905088,91.7857829905088,-11,1020.3366470671195,,11.028576516429666
238,92.05332626992177,92.02832626992176,92.07832626992177,0.6779199175066966,92.04188466827189,92.0918846682719,-11,1020.3366470671195,,7.750058097980059
239,92.26870260703389,92.24370260703388,92.2937026070339,0.8920028949274907,92.26154266493243,92.31154266493245,-11,1020.3366470671195,,5.380918389746739
240,92.51175444833115,92.48675444833114,92.53675444833115,0.9963959641705578,92.50668236761454,92.55668236761456,-11,1020.3366470671195,,2.707348135476991
241,91.09278359404291,91.06778359404291,91.11778359404292,0.9489294969469816,91.08676218398185,91.13676218398186,-12,1111.4734092511014,sell,18.360006122586356
242,90.68550866102619,90.66050866102618,90.7105086610262,-0.87463303277191,90.64301600037075,90.69301600037076,-12,1111.4734092511014,,23.247305318787085
243,90.26989079718042,90.24489079718042,90.29489079718043,-0.948226023906842,90.22592627670228,90.2759262767023,-12,1111.4734092511014,,28.234719684936408
244,90.60050220897588,90.57550220897588,90.62550220897589,-0.9563195411782868,90.5563758181523,90.60637581815232,-12,1111.4734092511014,,24.267382743390726
245,90.11587062119521,90.09087062119521,90.14087062119522,-0.9999929645337107,90.07087076190453,90.12087076190454,-13,1201.594280013006,sell,30.087961937468208
246,90.15671954892466,90.13171954892465,90.18171954892466,-0.9984631068703633,90.11175028678724,90.16175028678725,-13,1201.594280013006,,29.556925876985588
247,91.25524550413695,91.23024550413695,91.28024550413696,0.8346494524033352,91.24693849318501,91.29693849318502,-14,1292.891218506191,sell,15.317781448273763
248,89.96279501781271,89.9377950178127,89.98779501781272,-0.5265285127531432,89.92726444755765,89.97726444755766,-13,1202.9639540586334,buy,33.44761882706803
249,90.25325415085432,90.22825415085431,90.27825415085432,-0.5857064460163365,90.21654002193398,90.26654002193399,-12,1112.7474140366994,buy,29.708364226447657
250,88.92596956865002,88.90096956865001,88.95096956865002,-0.8922841238265136,88.88312388617348,88.93312388617349,-11,1023.8642901505259,buy,45.67862489537572
251,87.96824118162405,87.94324118162405,87.99324118162406,-0.9392576330854435,87.92445602896234,87.97445602896235,-10,935.9398341215635,buy,56.25742230532296
252,88.04357309000443,88.01857309000442,88.06857309000443,-0.995393302579303,87.99866522395284,88.04866522395285,-10,935.9398341215635,,55.504103221519244
253,86.92228641970442,86.89728641970441,86.94728641970443,-0.9849525105748104,86.87758736949291,86.92758736949293,-10,935.9398341215635,,66.71696992451939
254,86.29467084682877,86.26967084682876,86.31967084682877,-0.9990780755671701,86.24968928531742,86.29968928531743,-11,1022.239523406881,sell,72.99814409176452
255,85.96923273047604,85.94423273047603,85.99423273047604,-0.9961335591153907,85.92431005929372,85.97431005929373,-12,1108.2138334661747,sell,76.58304070046233
256,85.62057585232373,85.59557585232372,85.64557585232373,-0.9855984253178357,85.57586388381736,85.62586388381737,-11,1022.6379695823573,buy,80.81163520679638
257,86.32778958546035,86.30278958546035,86.35278958546036,-0.9983638593045747,86.28282230827425,86.33282230827426,-11,1022.6379695823573,,73.0322841422934
258,85.85262877646328,85.82762877646327,85.87762877646328,-0.9984005384519276,85.80766076569424,85.85766076569425,-11,1022.6379695823573,,78.25905304126127
259,86.60709586252301,86.582095862523,86.63209586252302,0.6625366470417472,86.59534659546384,86.64534659546385,-11,1022.6379695823573,,69.95991509460418
260,87.34655135561017,87.32155135561017,87.37155135561018,0.9661682102788093,87.34087471981574,87.39087471981576,-11,1022.6379695823573,,61.8259046706454
261,87.3275229088857,87.30252290888569,87.3525229088857,0.9897948035852697,87.32231880495739,87.3723188049574,-11,1022.6379695823573,,62.03521758461466
262,86.61523491710903,86.59023491710903,86.64023491710904,0.43356328354219464,86.59890618277987,86.64890618277988,-11,1022.6379695823573,,69.87038549415797
263,88.39130568138201,88.366305681382,88.41630568138201,0.9980875576356312,88.38626743253471,88.43626743253472,-11,1022.6379695823573,,50.3336070871552
264,88.24450219986264,88.21950219986263,88.26950219986264,0.9773239682700035,88.23904867922803,88.28904867922805,-11,1022.6379695823573,,51.94844538386826
265,88.18106983392511,88.1560698339251,88.20606983392511,0.8000215510809564,88.17207026494673,88.22207026494674,-12,1110.860039847304,sell,52.68720184020276
266,88.04790658281463,88.02290658281463,88.07290658281464,0.7580085226506762,88.03806675326764,88.08806675326765,-12,1110.860039847304,,54.285160853528396
267,87.4710006575999,87.4460006575999,87.49600065759991,0.983925793010428,87.4656791734601,87.51567917346011,-12,1110.860039847304,,61.20803195610529
268,88.54517904171433,88.52017904171433,88.57017904171434,0.37100961508476765,88.52759923401602,88.57759923401603,-11,1022.332440613288,buy,48.335471154430365
269,86.918849060038,86.893849060038,86.943849060038,-0.9686245771943521,86.8744765684941,86.92447656849411,-11,1022.332440613288,,66.22510095286998
270,87.06235689420268,87.03735689420267,87.08735689420268,-0.9273512403004751,87.01880986939666,87.06880986939667,-11,1022.332440613288,,64.64651477705854
271,88.22276111606244,88.19776111606244,88.24776111606245,0.24000099701408234,88.20256113600271,88.25256113600273,-11,1022.332440613288,,51.88206833660115
272,87.97179729419351,87.9467972941935,87.99679729419351,0.6020824143760317,87.95883894248102,88.00883894248103,-11,1022.332440613288,,54.64267037715945
273,88.5407639547799,88.5157639547799,88.56576395477991,-0.006150038580912241,88.51564095400828,88.56564095400829,-11,1022.332440613288,,48.38403711070907
274,90.30599656182862,90.28099656182862,90.33099656182863,0.9933146924335119,90.30086285567728,90.35086285567729,-12,1112.6833034689653,sell,29.01134472702188
275,90.93894724898834,90.91394724898834,90.96394724898835,0.9939692729581556,90.9338266344475,90.98382663444751,-12,1112.6833034689653,,21.41593648110529
276,90.83060561112836,90.80560561112836,90.85560561112837,0.9565192069417868,90.82473599526719,90.8747359952672,-13,1203.5580394642325,sell,22.76016651956388
277,92.35408101653289,92.32908101653288,92.3790810165329,0.996582925129169,92.34901267503547,92.39901267503548,-14,1295.957052139268,sell,2.9999179078074576
278,92.00167854607143,91.97667854607143,92.02667854607144,0.9993759396965262,91.99666606486535,92.04666606486536,-14,1295.957052139268,,7.933552494267815
279,90.85640904971115,90.83140904971114,90.88140904971115,0.6403874832903692,90.84421679937695,90.89421679937696,-14,1295.957052139268,,23.967325443311893
280,90.42762555834902,90.40262555834902,90.45262555834903,-0.5463657436068631,90.39169824347688,90.44169824347689,-14,1295.957052139268,,29.970294322381733
281,91.72980586417732,91.70480586417732,91.75480586417733,0.8063306159894715,91.72093247649711,91.77093247649712,-15,1387.727984615765,sell,11.780896653105174
282,91.31861440243286,91.29361440243285,91.34361440243286,-0.9249440857284075,91.27511552071829,91.3251155207183,-16,1479.0531001364834,sell,17.955269697557696
283,92.13839668466946,92.11339668466945,92.16339668466946,0.19859772525550745,92.11736863917456,92.16736863917457,-16,1479.0531001364834,,4.838753181772063
284,91.34912741726112,91.32412741726111,91.37412741726112,0.6509841111405964,91.33714709948393,91.38714709948394,-16,1479.0531001364834,,17.46706146030556
285,92.4828751770387,92.45787517703869,92.5078751770387,0.9994152543028819,92.47786348212475,92.52786348212476,-16,1479.0531001364834,,-0.6729026961356794
286,92.73019403750486,92.70519403750485,92.75519403750486,0.9132385694568139,92.723458808894,92.773458808894,-16,1479.0531001364834,,-4.630004463594332
287,92.62409408494005,92.59909408494005,92.64909408494006,0.9815208446645837,92.61872450183334,92.66872450183335,-16,1479.0531001364834,,-2.9324052225574633
288,92.89239565824381,92.86739565824381,92.91739565824382,0.8415658285665049,92.88422697481514,92.93422697481515,-16,1479.0531001364834,,-7.225230395417611
289,92.32159714054373,92.29659714054372,92.34659714054374,0.9997097253184025,92.31659133505009,92.3665913350501,-16,1479.0531001364834,,1.9075458877837264
290,92.79485012658225,92.76985012658224,92.81985012658225,0.8903246113120488,92.78765661880848,92.8376566188085,-17,1571.890756755292,sell,-5.621695396606356
291,92.09621654381043,92.07121654381042,92.12121654381043,-0.9570892744860764,92.0520747583207,92.10207475832071,-16,1479.8386819969712,buy,6.299217296004372
292,91.47295502404269,91.44795502404268,91.4979550240427,-0.9642690116807311,91.42866964380907,91.47866964380908,-16,1479.8386819969712,,16.271401612288173
293,92.58307794340793,92.55807794340792,92.60807794340793,-0.5416815722462494,92.547244311963,92.59724431196301,-17,1572.4359263089343,sell,-1.4763987290004934
294,90.80803277112334,90.78303277112333,90.83303277112334,-0.9520658633113939,90.7639914538571,90.81399145385711,-17,1572.4359263089343,,28.69936919983752
295,90.47692130956803,90.45192130956802,90.50192130956803,-0.9901206641532582,90.43211889628496,90.48211889628497,-17,1572.4359263089343,,34.32826404627781
296,89.14742036145135,89.12242036145135,89.17242036145136,-0.9811550696840337,89.10279726005767,89.15279726005768,-17,1572.4359263089343,,56.929780164261274
297,88.86847645788262,88.84347645788262,88.89347645788263,-0.9414853353900771,88.82464675117481,88.87464675117482,-17,1572.4359263089343,,61.671826524929656
298,88.28483501283473,88.25983501283473,88.30983501283474,-0.9993029146669326,88.23984895454139,88.2898489545414,-17,1572.4359263089343,,71.59373109074386
299,88.47447099140153,88.44947099140153,88.49947099140154,-0.9909481402684712,88.42965202859615,88.47965202859616,-17,1572.4359263089343,,68.36991945510817
300,89.66652584244564,89.64152584244563,89.69152584244564,-0.9003948895655436,89.62351794465432,89.67351794465434,-17,1572.4359263089343,,48.104986987358416
301,88.39754913290372,88.37254913290371,88.42254913290373,-0.8694594787364193,88.35515994332899,88.405159943329,-17,1572.4359263089343,,69.67759104957099
302,89.18526532985231,89.16026532985231,89.21026532985232,0.48487723141340594,89.16996287448058,89.21996287448059,-17,1572.4359263089343,,56.28641570144487
303,88.27972567455967,88.25472567455967,88.30472567455968,-0.008521528782877352,88.25455524398402,88.30455524398403,-17,1572.4359263089343,,71.68058984141999
304,87.01329007152442,86.98829007152442,87.03829007152443,-0.8943737992132953,86.97040259554015,87.02040259554016,-17,1572.4359263089343,,93.20999509301919
305,86.66325813566978,86.63825813566977,86.68825813566978,-0.9936785591957045,86.61838456448586,86.66838456448588,-17,1572.4359263089343,,99.16053800254804
306,87.099750680267,87.07475068026699,87.124750680267,-0.8432892807007711,87.05788489465297,87.10788489465298,-17,1572.4359263089343,,91.74016474439554
307,87.35277735419987,87.32777735419987,87.37777735419988,-0.9950916009116197,87.30787552218163,87.35787552218164,-17,1572.4359263089343,,87.43871128753653
308,87.01363979145611,86.98863979145611,87.03863979145612,-0.9999293336187789,86.96864120478374,87.01864120478375,-17,1572.4359263089343,,93.20404985418031
309,87.98749566401652,87.96249566401652,88.01249566401653,0.9621900744643807,87.9817394655058,88.03173946550581,-17,1572.4359263089343,,76.6485000206535
310,87.34000252336132,87.31500252336131,87.36500252336133,0.9440819895576772,87.33388416315246,87.38388416315247,-17,1572.4359263089343,,87.65588341179182
311,86.6501209560996,86.6251209560996,86.6751209560996,-0.7211362245348132,86.6106982316089,86.6606982316089,-17,1572.4359263089343,,99.38387005524123
312,87.68785496538806,87.66285496538805,87.71285496538806,0.5597715754099541,87.67405039689625,87.72405039689626,-17,1572.4359263089343,,81.74239189733748
313,86.94574574267098,86.92074574267097,86.97074574267099,-0.12487834264827001,86.91824817581801,86.96824817581802,-17,1572.4359263089343,,94.35824868352756
314,86.46039471912006,86.43539471912005,86.48539471912007,-0.9955092612488583,86.41548453389508,86.4654845338951,-17,1572.4359263089343,,102.60921608389322
315,85.17836579073797,85.15336579073796,85.20336579073798,-0.9824628771887157,85.13371653319419,85.1837165331942,-17,1572.4359263089343,,124.40370786638891
316,85.33847318825693,85.31347318825692,85.36347318825693,-0.8425664656184776,85.29662185894455,85.34662185894456,-17,1572.4359263089343,,121.68188210856647
317,84.18611545222208,84.16111545222208,84.21111545222209,-0.9966729698690235,84.1411819928247,84.19118199282471,-17,1572.4359263089343,,141.27196362115887
318,84.05263488848969,84.02763488848969,84.0776348884897,-0.9946089664049962,84.00774270916159,84.0577427091616,-17,1572.4359263089343,,143.54113320460965
319,84.6933805523669,84.6683805523669,84.71838055236691,-0.9957586727262571,84.64846537891238,84.69846537891239,-17,1572.4359263089343,,132.64845691869687
320,84.6204475087456,84.5954475087456,84.6454475087456,-0.8016502306300773,84.579414504133,84.62941450413301,-17,1572.4359263089343,,133.88831866025907
321,83.79273347358428,83.76773347358427,83.81773347358428,-0.9993869391824088,83.74774573480062,83.79774573480063,-17,1572.4359263089343,,147.95945725800152
322,82.56669640635035,82.54169640635034,82.59169640635035,-0.9549761786437893,82.52259688277746,82.57259688277748,-17,1572.4359263089343,,168.8020874009785
323,81.60292980518433,81.57792980518433,81.62792980518434,-0.949108903038824,81.55894762712354,81.60894762712356,-17,1572.4359263089343,,185.18611962080058
324,81.69063904534359,81.66563904534358,81.7156390453436,-0.9788545454665984,81.64606195443424,81.69606195443426,-17,1572.4359263089343,,183.69506253809323
325,81.33131407245202,81.30631407245201,81.35631407245202,-0.9971272172212162,81.28637152810758,81.33637152810759,-17,1572.4359263089343,,189.80358707725009
326,80.27730760646733,80.25230760646733,80.30230760646734,-0.9996110464757472,80.23231538553782,80.28231538553783,-17,1572.4359263089343,,207.72169699898973
327,78.83547637333598,78.81047637333597,78.86047637333598,-0.995853136791541,78.79055931060014,78.84055931060016,-17,1572.4359263089343,,232.2328279622227
328,78.6134329794307,78.58843297943069,78.6384329794307,-0.9721871739640486,78.5689892359514,78.61898923595142,-17,1572.4359263089343,,236.00756565861252
329,78.60984592571867,78.58484592571867,78.63484592571868,-0.9871686528298202,78.56510255266207,78.61510255266208,-16,1493.8708237562723,buy,236.11328894477356
330,76.6805819019262,76.6555819019262,76.70558190192621,-0.9986045562692665,76.63560981080082,76.68560981080083,-16,1493.8708237562723,,266.9815133254531
331,77.40151916921705,77.37651916921705,77.42651916921706,-0.9955807831123404,77.3566075535548,77.4066075535548,-16,1493.8708237562723,,255.44651704879948
332,78.08683884593103,78.06183884593102,78.11183884593103,-0.71525321910398,78.04753378154894,78.09753378154895,-16,1493.8708237562723,,244.4814022213759
333,78.10848938309418,78.08348938309418,78.13348938309419,-0.5878423513932545,78.0717325360663,78.12173253606632,-16,1493.8708237562723,,244.13499362676544
334,78.51955151961774,78.49455151961773,78.54455151961774,-0.12401099675411136,78.49207129968265,78.54207129968266,-16,1493.8708237562723,,237.55799944238856
335,78.20501883148819,78.18001883148818,78.2300188314882,0.9988450795600298,78.19999573307939,78.2499957330794,-16,1493.8708237562723,,242.5905224524613
336,76.815480709533,76.790480709533,76.84048070953301,-0.7131707961683212,76.77621729360963,76.82621729360964,-16,1493.8708237562723,,264.82313240374424
337,75.83702058103633,75.81202058103632,75.86202058103633,-0.9629193173499343,75.79276219468932,75.84276219468933,-16,1493.8708237562723,,280.4784944596911
338,76.09284529742689,76.06784529742689,76.1178452974269,-0.9296694195919828,76.04925190903505,76.09925190903506,-16,1493.8708237562723,,276.3852989974421
339,77.76336324417817,77.73836324417816,77.78836324417817,-0.6264339129561721,77.72583456591903,77.77583456591904,-16,1493.8708237562723,,249.65701184942168
340,76.98944068483088,76.96444068483088,77.01444068483089,-0.9199776646928428,76.94604113153702,76.99604113153703,-16,1493.8708237562723,,262.0397727989782
341,75.53607303801945,75.51107303801945,75.56107303801946,-0.8847310049626196,75.4933784179202,75.54337841792021,-16,1493.8708237562723,,285.2936551479611
342,75.11827801049454,75.09327801049453,75.14327801049454,-0.5832376540594303,75.08161325741334,75.13161325741335,-16,1493.8708237562723,,291.97837558835977
343,75.46493438265917,75.43993438265916,75.48993438265917,-0.500450001392143,75.42992538263131,75.47992538263132,-16,1493.8708237562723,,286.4318736337257
344,75.71300073883467,75.68800073883466,75.73800073883467,-0.9934001156321465,75.66813273652201,75.71813273652202,-16,1493.8708237562723,,282.4628119349177
345,74.09352440315352,74.06852440315352,74.11852440315353,-0.9997398303145902,74.04852960654722,74.09852960654723,-17,1567.9693533628197,sell,308.3794385092099
346,74.6314000672298,74.6064000672298,74.65640006722981,-0.883025857048972,74.58873955008882,74.63873955008883,-17,1567.9693533628197,,299.23555221991296
347,73.79572866823483,73.77072866823482,73.82072866823484,-0.9189990670142163,73.75234868689454,73.80234868689455,-17,1567.9693533628197,,313.4419660028275
348,73.29927779320674,73.27427779320674,73.32427779320675,-0.9818808205252271,73.25464017679623,73.30464017679624,-18,1641.273993539616,sell,321.88699326189453
349,73.33375485305059,73.30875485305059,73.3587548530506,-0.9996105790018829,73.28876264147056,73.33876264147057,-18,1641.273993539616,,321.2664061847054
350,74.01222746575101,73.987227465751,74.03722746575102,-0.14714485382412198,73.98428456867452,74.03428456867454,-19,1715.3082781082906,sell,309.07595625902127
351,75.09251941474734,75.06751941474734,75.11751941474735,0.5596860203551679,75.07871313515444,75.12871313515446,-18,1640.2295649731361,buy,288.5642155076839
352,76.56745300394215,76.54245300394214,76.59245300394215,0.9642556565301428,76.56173811707275,76.61173811707276,-18,1640.2295649731361,,262.01541090217756
353,77.98518767269876,77.96018767269875,78.01018767269876,0.9859384693843828,77.97990644208645,78.02990644208646,-18,1640.2295649731361,,236.49618686455847
354,78.857735583226,78.832735583226,78.88273558322601,0.9921347148431837,78.85257827752287,78.90257827752288,-18,1640.2295649731361,,220.79032447506802
355,79.70053709971546,79.67553709971546,79.72553709971547,0.9959308574456756,79.69545571686437,79.74545571686438,-18,1640.2295649731361,,205.61989717825782
356,79.05164411120823,79.02664411120823,79.07664411120824,0.9971360470872875,79.04658683214997,79.09658683214998,-18,1640.2295649731361,,217.2999709713879
357,79.71486500866428,79.68986500866427,79.73986500866428,0.9997059169596408,79.70985912700347,79.75985912700348,-18,1640.2295649731361,,205.36199481717927
358,81.79079888169822,81.76579888169822,81.81579888169823,0.997101317542308,81.78574090804906,81.83574090804908,-18,1640.2295649731361,,167.99518510256803
359,82.7784556972027,82.7534556972027,82.80345569720271,0.9855330736725484,82.77316635867615,82.82316635867616,-18,1640.2295649731361,,150.21736242348743
360,80.60142416153995,80.57642416153995,80.62642416153996,0.5335068873707469,80.58709429928736,80.63709429928737,-18,1640.2295649731361,,189.40393006541694
361,79.85404254233956,79.82904254233955,79.87904254233956,0.5448365808858299,79.83993927395727,79.88993927395728,-18,1640.2295649731361,,202.85679921102405
362,79.06437294896081,79.0393729489608,79.08937294896081,-0.41160519261010653,79.0311408451086,79.0811408451086,-18,1640.2295649731361,,217.07085189184158
363,79.15813162723269,79.13313162723269,79.1831316272327,-0.9390607548618767,79.11435041213545,79.16435041213546,-18,1640.2295649731361,,215.38319568294764
364,79.46516928447846,79.44016928447846,79.49016928447847,-0.9999501064401006,79.42017028234966,79.47017028234967,-18,1640.2295649731361,,209.8565178525239
365,79.49717866201314,79.47217866201314,79.52217866201315,-0.9982951895522785,79.45221275822209,79.5022127582221,-19,1719.7317777313583,sell,209.28538315310857
366,80.75854076245695,80.73354076245694,80.78354076245695,0.8690324177694184,80.75092141081232,80.80092141081234,-20,1800.5326991421707,sell,185.36188389303175
367,79.12272750171566,79.09772750171565,79.14772750171566,0.08691521519193039,79.0994658060195,79.1494658060195,-20,1800.5326991421707,,218.0781491078576
368,78.68772970547853,78.66272970547853,78.71272970547854,-0.5433728704629092,78.65186224806926,78.70186224806928,-20,1800.5326991421707,,226.77810503260002
369,79.24014173275098,79.21514173275098,79.26514173275099,-0.2800720936545573,79.20954029087788,79.2595402908779,-20,1800.5326991421707,,215.72986448715096
370,80.37086473317592,80.34586473317592,80.39586473317593,0.7570786551948935,80.36100630627982,80.41100630627983,-20,1800.5326991421707,,193.11540447865218
371,80.96320891162844,80.93820891162844,80.98820891162845,0.21209650139789035,80.9424508416564,80.9924508416564,-21,1881.525149983827,sell,181.29776283962974
372,80.95535014780913,80.93035014780912,80.98035014780913,0.9440627064480666,80.94923140193808,80.99923140193809,-22,1962.524381385765,sell,181.50667813396421
373,80.31985643006055,80.29485643006055,80.34485643006056,0.9810032986526279,80.3144764960336,80.36447649603362,-22,1962.524381385765,,195.4875399244329
374,80.46502086267695,80.44002086267695,80.49002086267696,0.9990825368769233,80.46000251341448,80.51000251341449,-22,1962.524381385765,,192.29392240687207
375,80.76601090790201,80.74101090790201,80.79101090790202,0.8760645394597918,80.7585321986912,80.80853219869121,-22,1962.524381385765,,185.67214141192085
376,80.1959964071688,80.1709964071688,80.22099640716881,-0.9848696298048459,80.1512990145727,80.20129901457271,-22,1962.524381385765,,198.21246042805137
377,79.65265416655627,79.62765416655627,79.67765416655628,-0.9965245758376227,79.60772367503952,79.65772367503953,-22,1962.524381385765,,210.165989721527
378,78.07165535819671,78.0466553581967,78.09665535819671,-0.9710895173548378,78.0272335678496,78.07723356784962,-22,1962.524381385765,,244.94796350543743
379,77.9836633696253,77.9586633696253,78.00866336962531,-0.9622394310521689,77.93941858100426,77.98941858100427,-22,1962.524381385765,,246.88378725400844
380,77.02988360168081,77.0048836016808,77.05488360168081,-0.9935907905417479,76.98501178586997,77.03501178586998,-22,1962.524381385765,,267.8669421487873
381,76.05539328383625,76.03039328383625,76.08039328383626,-0.9958931568644652,76.01047542069895,76.06047542069896,-22,1962.524381385765,,289.30572914136746
382,75.69943509968971,75.6744350996897,75.72443509968971,-0.9986462947391789,75.65446217379493,75.70446217379494,-23,2038.2288435595601,sell,297.1418362666968
